t,x,y,z,qx,qy,qz,qw,roll_rad,pitch_rad,yaw_rad
175.268923,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.268931,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.268941,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.277154,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.289052,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.335927,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.341897,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.341907,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.352943,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.356346,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.400563,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.408746,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.408753,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.416780,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.416827,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.416835,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.469483,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.469543,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.469599,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.481937,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.487767,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.528826,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.538808,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.539420,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.548857,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.549294,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.580285,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.592884,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.593205,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.593417,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.614465,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.621957,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.644144,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.667435,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.682431,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.683268,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.692464,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.720663,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.720807,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.721244,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.744328,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.744605,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.755001,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.773929,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.775011,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.783269,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.809085,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.809582,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.810093,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.827622,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.835364,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.844376,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.864179,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.864561,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.872488,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.888890,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.893921,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.915548,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.917566,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.934605,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.934694,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.943542,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.969287,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.977597,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
175.981281,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.003883,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.008775,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.023813,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.053725,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.054518,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.063808,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.084788,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.085409,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.096197,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.121329,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.123785,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.139071,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.146811,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.168487,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.184001,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.184366,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.206325,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.212090,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.219341,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.253847,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.260281,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.278003,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.278541,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.279702,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.329130,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.329412,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.339470,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.339731,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.339874,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.379127,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.379145,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.379152,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.386932,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.406588,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.451853,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.451866,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.451879,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.451887,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.451895,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.461975,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.480042,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.523852,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.523860,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.523873,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.523877,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.523883,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.540362,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.541304,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.587813,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.587821,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.587833,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.587840,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.602533,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.603516,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.643824,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.643833,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.643841,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.654504,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.672367,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.715851,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.715869,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.715877,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.715895,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.715904,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.715931,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.723066,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.739644,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.779818,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.779915,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.785425,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.785469,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.827847,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.827858,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.827867,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.865128,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.865422,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.911863,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.911874,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.911881,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.911887,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.923048,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.935890,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.979790,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.979804,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.979811,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.979915,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
176.994776,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.035876,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.035890,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.035907,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.039093,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.064738,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.107984,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.108001,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.108011,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.108037,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.122181,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.122358,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.167875,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.167887,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.167899,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.167908,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.181839,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.182246,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.227833,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.227847,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.227854,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.227859,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.239455,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.239688,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.283853,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.283864,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.283871,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.283875,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.316050,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.316715,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.359937,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.359944,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.359946,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.362664,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.382917,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.427900,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.427907,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.427918,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.427928,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.446254,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.446805,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.491858,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.491875,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.491880,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.494687,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.519379,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.563894,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.563907,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.563912,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.566708,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.588618,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.636148,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.636174,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.636192,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.636277,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.641325,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.653389,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.699916,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.699929,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.699938,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.699950,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.723436,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.723717,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.767968,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.767988,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.770507,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.789617,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.831851,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.831861,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.831872,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.831879,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.843916,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.859445,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.899888,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.899902,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.899912,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.909000,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.919264,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.964056,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.964067,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
177.964074,-0.081975,0.441622,0.870829,-0.000311,0.004100,0.964837,-0.262815,0.008075,-0.001555,-2.609717
